Running with 213 features on 1630 methods
    16     2:sink     2:sink       0,*0.667,0.333 ('<android.bluetooth.IBluetoothHeadset$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
    17     2:sink     2:sink       0,*0.667,0.333 ('<android.accessibilityservice.AccessibilityService: void setWallpaper(android.graphics.Bitmap)>')
    18     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.cdma.CdmaServiceStateTracker: void fixTimeZone(java.lang.String)>')
    19     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.cdma.CDMAPhone: void sendDtmf(char)>')
    20     2:sink     2:sink       0,*0.667,0.333 ('<android.telephony.gsm.SmsManager: boolean updateMessageOnSim(int,int,byte[])>')
    21     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.PhoneBase: void setSmscAddress(java.lang.String,android.os.Message)>')
    22     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.AccountAuthenticatorActivity: void setRequestedOrientation(int)>')
    23     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.IccSmsInterfaceManager: void sendData(java.lang.String,java.lang.String,int,byte[],android.app.PendingIntent,android.app.PendingIntent)>')
    24   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.contacts.LegacyApiSupport: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String)>')
    25   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.JoinContactListAdapter: android.view.View getView(int,android.database.Cursor,int,android.view.View,android.view.ViewGroup)>')
    26   1:source   1:source       *0.667,0,0.333 ('<com.android.internal.telephony.PhoneSubInfo: java.lang.String getSubscriberId()>')
    27   1:source   1:source       *0.667,0,0.333 ('<com.android.vcard.VCardProperty: java.util.List getValueList()>')
    28   1:source   1:source       *0.667,0,0.333 ('<com.android.systemui.statusbar.phone.PhoneStatusBar: com.android.systemui.statusbar.phone.PhoneStatusBarView makeStatusBarView()>')
    29   1:source   1:source       *0.667,0,0.333 ('<android.accounts.AccountManager: android.accounts.AccountManagerFuture getAccountsByTypeAndFeatures(java.lang.String,java.lang.String[],android.accounts.AccountManagerCallback,android.os.Handler)>')
    30   1:source   1:source       *0.667,0,0.333 ('<com.android.internal.telephony.PhoneBase: void getSmscAddress(android.os.Message)>')
    31   1:source   1:source       *0.667,0,0.333 ('<android.provider.Telephony$Sms: android.database.Cursor query(android.content.ContentResolver,java.lang.String[])>')
    32   1:source   1:source       *0.667,0,0.333 ('<com.android.mms.data.ContactList: com.android.mms.data.ContactList getByNumbers(java.lang.String,boolean,boolean)>')
    33   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.CustomContactListFilterActivity$CustomFilterConfigurationLoader: com.android.contacts.list.CustomContactListFilterActivity$AccountSet loadInBackground()>')
    34   1:source   1:source       *0.667,0.333,0 ('<com.android.providers.settings.SettingsBackupAgent: void onRestoreFile(android.os.ParcelFileDescriptor,long,int,java.lang.String,java.lang.String,long,long)>')
    35   1:source   1:source       *0.667,0,0.333 ('<android.content.ContentResolver: android.content.SyncInfo getCurrentSync()>')
    36   1:source   1:source       *0.667,0,0.333 ('<android.accounts.AccountManager: android.accounts.AccountManagerFuture getAccountsByTypeAndFeatures(java.lang.String,java.lang.String[],android.accounts.AccountManagerCallback,android.os.Handler)>')
    37   1:source   1:source       *0.667,0,0.333 ('<com.android.browser.provider.BrowserProvider2: int getUrlCount(android.database.sqlite.SQLiteDatabase,java.lang.String,java.lang.String)>')
    38 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.DTMFTwelveKeyDialerView: boolean dispatchKeyEvent(android.view.KeyEvent)>')
    39 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.connectivity.Tethering$TetherMasterSM$TetherModeAliveState: void chooseUpstreamType(boolean)>')
    40 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.widget.SettingsAppWidgetProvider$GpsStateTracker: void toggleState(android.content.Context)>')
    41 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.PrivacySettings: void onResume()>')
    42 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.transaction.SmsMessageSender: void <init>(android.content.Context,java.lang.String[],java.lang.String,long)>')
    43 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.ActionBarAdapter: void setCurrentTab(int)>')
    44 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SettingsPreferenceFragment: void onActivityCreated(android.os.Bundle)>')
    45 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.DTMFTwelveKeyDialerView: boolean dispatchKeyEvent(android.view.KeyEvent)>')
    46 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SettingsPreferenceFragment: void onCreateOptionsMenu(android.view.Menu,android.view.MenuInflater)>')
    47 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.BlackWhiteEffect: void apply(int,int,int,int)>')
    48 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.latin.LatinIME: void onStartInputView(android.view.inputmethod.EditorInfo,boolean)>')
    49 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void requestRemoveProviderInfoWithDelay()>')
    50 3:neithern 3:neithern       0,0.333,*0.667 ('<android.net.wifi.p2p.WifiP2pService$P2pStateMachine$GroupCreatingState: void exit()>')
    51 3:neithern 3:neithern       0.333,0,*0.667 ('<android.net.wifi.p2p.WifiP2pService$P2pStateMachine$GroupCreatingState: void exit()>')
    52 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.accounts.SyncSettings: void onCreate(android.os.Bundle)>')
    53 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Tab: void capture()>')
    54 3:neithern 3:neithern       0,0.333,*0.667 ('<android.widget.TextView: boolean onPreDraw()>')
    55 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.browser.AddBookmarkPage$SaveBookmarkRunnable: void run()>')
    56 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.usb.UsbService: void <init>(android.content.Context)>')
    57 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.NsdService$NsdStateMachine$DisabledState: void enter()>')
    58 3:neithern 3:neithern       0.333,0,*0.667 ('<android.database.sqlite.SQLiteStatement: long executeInsert()>')
    59 3:neithern 3:neithern       0,0.333,*0.667 ('<android.app.ActivityGroup: void finishFromChild(android.app.Activity)>')
    60 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.accounts.SyncSettings: void onCreate(android.os.Bundle)>')
    61 3:neithern     2:sink   +   0,*0.667,0.333 ('<com.android.contacts.editor.RawContactEditorView: void setPhotoBitmap(android.graphics.Bitmap)>')
    62 3:neithern 3:neithern       0,0.333,*0.667 ('<android.webkit.WebViewClient: boolean shouldOverrideUrlLoading(android.webkit.WebView,java.lang.String)>')
    63 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.dialog.ClearFrequentsDialog$1$1: void onPostExecute(java.lang.Object)>')
    64 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.SizeChangeEffect: void apply(int,int,int,int)>')
    65 3:neithern 3:neithern       0,0.333,*0.667 ('<android.webkit.WebView: void <init>(android.content.Context,android.util.AttributeSet,int,boolean)>')
    66 3:neithern 3:neithern       0.333,0,*0.667 ('<java.nio.IntToByteBufferAdapter: int protectedArrayOffset()>')
    67 3:neithern 3:neithern       0,0.333,*0.667 ('<android.filterfw.core.Filter: void performProcess(android.filterfw.core.FilterContext)>')
    68 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.exchange.ExchangeService$2: void startSync(long,boolean)>')
    69 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.sip.SipSessionGroup$SipSessionImpl$1: void run()>')
    70 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.wm.WindowManagerService: void prepareAppTransition(int,boolean)>')
    71 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.AudioService$ScoClient: void clearCount(boolean)>')
    72 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupEditorFragment$Member: void <init>(long,java.lang.String,long,java.lang.String,java.lang.String)>')
    73 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.widget.PasswordEntryKeyboard: void <init>(android.content.Context,int)>')
    74 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.internal.telephony.ITelephony$Stub$Proxy: boolean endCall()>')
    75 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SecuritySettings: void onActivityResult(int,int,android.content.Intent)>')
    76 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void requestRemoveProviderInfoWithDelay()>')
    77 3:neithern 3:neithern       0,0.333,*0.667 ('<android.webkit.WebView: void <init>(android.content.Context)>')
    78 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Controller: boolean onKeyUp(int,android.view.KeyEvent)>')
    79 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.DayView: void onDraw(android.graphics.Canvas)>')
    80 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.NonPhoneActivity: void onServiceCompleted(android.content.Intent)>')
    81 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void updateAfterRadioTechnologyChange()>')
    82 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.internal.telephony.ITelephony$Stub$Proxy: void answerRingingCall()>')
    83 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    84 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void updateAfterRadioTechnologyChange()>')
    85 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.internal.telephony.cat.ToneSettings$1: com.android.internal.telephony.cat.ToneSettings[] newArray(int)>')
    86 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.group.GroupEditorFragment$3: android.content.CursorLoader onCreateLoader(int,android.os.Bundle)>')
    87 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.ConnectivityService$FeatureUser: void <init>(com.android.server.ConnectivityService,int,java.lang.String,android.os.IBinder)>')
    88 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.WallpaperHandler: boolean onMenuItemClick(android.view.MenuItem)>')
    89 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.vpn2.VpnSettings: void onPause()>')
    90 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.i18n.phonenumbers.Phonemetadata$PhoneMetadata: com.android.i18n.phonenumbers.Phonemetadata$PhoneMetadata setPreferredInternationalPrefix(java.lang.String)>')
    91 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.DefaultContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    92 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.model.AccountTypeManagerImpl$1: void run()>')
    93 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void updateAfterRadioTechnologyChange()>')
    94 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.LocationManager: void recordLocation(boolean)>')
    95 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    96 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.BitmapOverlayEffect: void apply(int,int,int,int)>')
    97 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Tab$4: void onDownloadStart(java.lang.String,java.lang.String,java.lang.String,java.lang.String,long)>')
    98 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactEntryListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    99 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.WifiService: android.os.Messenger getWifiServiceMessenger()>')
   100 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.model.AccountTypeManagerImpl$1: void run()>')
   101 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.event.EditEventFragment: boolean onOptionsItemSelected(android.view.MenuItem)>')
   102 3:neithern 3:neithern       0,0.333,*0.667 ('<android.webkit.WebView: void <init>(android.content.Context,android.util.AttributeSet,int)>')
   103 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.DTMFTwelveKeyDialerView: boolean dispatchKeyEvent(android.view.KeyEvent)>')
   104 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.vcard.VCardParserImpl_V21: boolean parseItem()>')
   105 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.data.Conversation$3: void run()>')
   106 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.exchange.adapter.Parser: boolean parse()>')
   107 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.widget.SettingsAppWidgetProvider$StateTracker: void toggleState(android.content.Context)>')
   108 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupDetailDisplayUtils: void bindGroupSourceView(android.content.Context,android.view.View,java.lang.String,java.lang.String)>')
   109 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.DTMFTwelveKeyDialerView: boolean dispatchKeyEvent(android.view.KeyEvent)>')
   110 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.providers.downloads.DownloadService$UpdateThread: void run()>')
   111 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.usb.UsbDeviceManager$UsbHandler: void updateState(java.lang.String)>')
     1     2:sink     2:sink       0,*0.667,0.333 ('<android.media.AudioService: void setMode(int,android.os.IBinder)>')
     2     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.net.NetworkStatsService: void dump(java.io.FileDescriptor,java.io.PrintWriter,java.lang.String[])>')
     3     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.cdma.CdmaSMSDispatcher: int dispatchMessage(com.android.internal.telephony.SmsMessageBase)>')
     4     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     5     2:sink     2:sink       0,*0.667,0.333 ('<android.content.ContentService: void dump(java.io.FileDescriptor,java.lang.String[])>')
     6     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
     7     2:sink     2:sink       0,*0.667,0.333 ('<android.util.Log: int println(int,java.lang.String,java.lang.String)>')
     8     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
     9     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.PhoneBase: void setSmscAddress(java.lang.String,android.os.Message)>')
